tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0199,The image shows a land cover type of trees at the bottom right.,"The image shows a remote sensing scene with a mix of land cover types, including trees and water.","The remote sensing image shows a mix of land cover types, including trees, a beach, and a rocky area.",0.3393994081674645,0.7357462535941509,0.5,0.8108108108108109,0.37985191581536837,0.6868858922649338
tile_0200,The image shows a land cover type of trees at the bottom left.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The remote sensing image shows a mix of land cover types, including trees, sand, and water.",0.4274968157481276,0.7484055880252942,0.5517241379310345,0.7741935483870969,0.395963015462062,0.654359289901984
tile_0201,The image shows a land cover type of a large green area at the bottom right.,The image shows a land cover type of a large green area.,"The remote sensing image shows a coastal area with a mix of land cover types, including a golf course and a bridge.",0.3866002193199219,0.28973213900471884,0.47368421052631576,0.5294117647058824,0.31929110655121645,0.36325230971041095
tile_0202,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0203,"The image shows a bridge and some trees in the center, with the bridge being the most prominent feature.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a road, and a bridge.",0.2631578947368421,0.875,0.39999999999999997,0.9375,0.35596877267464505,0.8586557982260813
tile_0204,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.48,0.9411764705882353,0.5714285714285713,0.9411764705882353,0.4414737996634023,0.8680942667801238
tile_0205,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a dam.","The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a building, with some trees located at the bottom left and top left.",0.5367694950537757,0.4399776307245733,0.6250000000000001,0.6976744186046512,0.49061535516993576,0.6138334966334779
tile_0206,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom right.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5652173913043478,0.875,0.6842105263157895,0.9032258064516129,0.5870276975735795,0.8586557982260813
tile_0207,"The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0.7647058823529411,0.8125,0.8749999999999999,0.8387096774193549,0.8037311277734124,0.7357532581618298
tile_0208,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48148148148148145,0.8125,0.6190476190476191,0.8387096774193549,0.560506434527561,0.7357532581618298
tile_0209,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8235294117647058,0.9333333333333333,0.8749999999999999,0.9333333333333333,0.8037311277734124,0.8586557982260813
tile_0210,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a building.",0.7584835431705546,0.7584835431705546,0.8125,0.8125,0.6914890639979083,0.6914890639979083
tile_0211,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0212,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8586557982260813
tile_0213,"The image shows a coastal area with a mix of land cover types, including trees, a ship, and a large white ship anchored at the center.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.",0.5384615384615384,0.8235294117647058,0.6666666666666667,0.8484848484848485,0.5054257537948329,0.6914890639979083
tile_0214,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48,0.9375,0.5853658536585366,0.9375,0.4697338011645164,0.8586557982260813
tile_0215,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.",0.6842105263157895,0.8125,0.742857142857143,0.8125,0.5593112055152317,0.6914890639979083
tile_0216,"The image shows a coastal area with a mix of land cover types, including trees, a golf course, and a body of water.","The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a dam, and a bridge.",0.6086956521739131,0.6818181818181818,0.717948717948718,0.7894736842105263,0.5883222437492268,0.6572609643459296
tile_0217,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a road, and a field.",0.8107727203607354,0.8235294117647058,0.9032258064516129,0.9090909090909091,0.8586557982260813,0.8037311277734124
tile_0218,The image shows a land cover type of trees at the bottom left.,"The remote sensing image shows a mix of land cover types, including trees, a road, and a building.","The remote sensing image shows a mix of land cover types, including trees, water, and a single building.",0.36653744525105364,0.8888888888888888,0.5161290322580646,0.8888888888888888,0.37985191581536837,0.8267283375553849
tile_0219,"The image shows a coastal area with a mix of land cover types, including a large harbor in the water at the bottom right.","The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, a road, and a bridge.",0.5,0.8125,0.6,0.8125,0.4413508459908747,0.6914890639979083
tile_0220,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48,0.9375,0.5853658536585366,0.9375,0.4697338011645164,0.8586557982260813
tile_0221,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.8125,0.6,0.8387096774193549,0.4697338011645164,0.7357532581618298
tile_0222,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.8125,0.9032258064516129,0.8387096774193549,0.8586557982260813,0.7357532581618298
tile_0223,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.8125,1.0,0.8387096774193549,1.0000000000000007,0.7357532581618298
tile_0224,The image shows a land cover type of trees at the top right.,"The image shows a bridge and some trees, with the bridge being located at the center and the trees being present on the right side.","The image shows a bridge and a dam in the center, with some trees at the bottom right.",0.41889993742977566,0.48,0.5161290322580646,0.6511627906976745,0.4637699485546668,0.7252229267294166
tile_0225,"The image shows a mix of land cover types, including trees, a golf field, and a storage tank.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.","The image shows a mix of land cover types, including baseball fields, buildings, trees, and a road.",0.7222222222222222,0.816828431106751,0.7428571428571428,0.8749999999999999,0.581969669221429,0.7581559064446654
tile_0226,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0227,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.8235294117647058,0.8107727203607354,0.8484848484848485,0.8387096774193549,0.6914890639979083,0.7357532581618298
tile_0228,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0229,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, a pond, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a building.",0.8125,0.875,0.8125,0.875,0.6914890639979083,0.7357532581618298
tile_0230,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, a golf field, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.7647058823529411,0.6,0.8125,0.5146409856604254,0.6914890639979083
tile_0231,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, dams, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a building.",0.7584835431705546,0.7584835431705546,0.8125,0.8125,0.6914890639979083,0.6914890639979083
tile_0232,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a large body of water in the center.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a golf field, and a building.",0.56,0.9411764705882353,0.6666666666666666,0.9411764705882353,0.5358139207081856,0.8680942667801238
tile_0233,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom left.","The image shows a mix of land cover types, including trees, a bridge, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5909090909090909,0.8125,0.7027027027027029,0.8387096774193549,0.6415484855951789,0.7357532581618298
tile_0234,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.8731398526961766,0.8823529411764706,0.9032258064516129,0.9090909090909091,0.8586557982260813,0.8037311277734124
tile_0235,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.","The remote sensing image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0.7368421052631579,0.8421052631578947,0.7777777777777778,0.8888888888888888,0.5851740296690352,0.7721927900513825
tile_0236,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a remote sensing scene with a mix of land cover types, including trees, a golf field, and a road.",0.8595955471341615,0.5434772072366487,0.9047619047619048,0.7027027027027029,0.8448951934138228,0.5709492058447297
tile_0237,"The image shows a coastal area with a mix of land cover types, including trees and rocks.","The remote sensing image shows a mix of land cover types, including trees, grass, and a building.",The image shows a remote sensing scene with a bridge and some trees at the bottom right.,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.2882447244309151,0.3432097447288398
tile_0238,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.816828431106751,1.0,0.8749999999999999,1.0,0.8037311277734124,1.0000000000000007
tile_0239,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0.48148148148148145,0.9333333333333333,0.6190476190476191,0.9333333333333333,0.560506434527561,0.8586557982260813
tile_0240,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,0.7647058823529411,0.9032258064516129,0.8125,0.8586557982260813,0.6914890639979083
tile_0241,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, fields, and a building.",0.8666666666666667,0.8125,0.8666666666666667,0.8387096774193549,0.7357532581618298,0.7357532581618298
tile_0242,"The image shows a mix of land cover types, including trees, water, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a body of water.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.8107727203607354,0.7368421052631579,0.8387096774193549,0.7999999999999999,0.7357532581618298,0.6631561003500845
tile_0243,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8666666666666667,0.5185185185185185,0.8666666666666667,0.6666666666666667,0.7357532581618298,0.6285338663673768
tile_0244,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.9333333333333333,1.0,0.9333333333333333,1.0000000000000007,0.8586557982260813
tile_0245,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom right corner of the image.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.48148148148148145,0.8235294117647058,0.6046511627906976,0.8484848484848485,0.6115914132979031,0.6914890639979083
tile_0246,"The image shows a mix of land cover types, including trees, grass, and a small area of land at the top right corner.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.5652173913043478,0.8823529411764706,0.6666666666666667,0.9090909090909091,0.622535268960332,0.8037311277734124
tile_0247,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.7894736842105263,0.7647058823529411,0.8823529411764706,0.8125,0.8287857939569991,0.6914890639979083
tile_0248,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.48,1.0,0.5853658536585366,1.0,0.4697338011645164,1.0000000000000007
tile_0249,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.48,0.8806997463876336,0.5714285714285713,0.9090909090909091,0.41776869237508063,0.8159466395833364
tile_0250,"The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.",0.5909090909090909,0.8823529411764706,0.6666666666666667,1.0,0.6029518142016982,1.0000000000000007
tile_0251,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, water, and a small area of land at the bottom right.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.5909090909090909,0.8387096774193549,0.7027027027027029,0.6914890639979083,0.6415484855951789
tile_0252,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8586557982260813,0.8586557982260813
tile_0253,"The image shows a remote sensing scene with a mix of land cover types, including buildings, trees, and a road.","The image shows a mix of land cover types, including trees, grass, and a football field.","The remote sensing image shows a mix of land cover types, including trees, fields, and a building.",0.75,0.7632731135359491,0.8108108108108107,0.787878787878788,0.6906579940599964,0.6149918982664359
tile_0254,"The image shows a remote sensing scene with a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0.48148148148148145,0.7647058823529411,0.6190476190476191,0.8125,0.5054257537948328,0.6914890639979083
tile_0255,"The image shows a mix of land cover types, including trees, flowers, and possibly a building or other structures in the background.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5909090909090909,1.0,0.7027027027027029,1.0,0.5684908847774612,1.0000000000000007
tile_0256,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a body of water.","The image shows a mix of land cover types, including trees, a golf field, and a bridge.",0.7584835431705546,0.7647058823529411,0.8125,0.7647058823529412,0.6914890639979083,0.6534225190479035
tile_0257,"The image shows a coastal area with a mix of land cover types, including trees, a ship, and a gray ship at the bottom.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a dam.",0.5416666666666666,0.7647058823529411,0.6666666666666667,0.8749999999999999,0.5341862943713865,0.8037311277734124
tile_0258,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf course.","The image shows a mix of land cover types, including buildings, trees, and a road.",1.0,0.875,1.0,0.9032258064516129,1.0000000000000007,0.8037311277734124
tile_0259,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,1.0,0.6315789473684211,1.0,0.4972769945429671,1.0000000000000007
tile_0260,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, grass, and a body of water.","The image shows a mix of land cover types, including trees, a bridge, and a road.",0.48148148148148145,0.7647058823529411,0.6046511627906976,0.787878787878788,0.560506434527561,0.6952499647156524
tile_0261,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a bridge, and a golf field.","The image shows a mix of land cover types, including trees, a dam, and a road.",0.9375,0.8235294117647058,0.9375,0.8484848484848485,0.8586557982260813,0.6914890639979083
tile_0262,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees and shrubs.","The image shows a mix of land cover types, including trees, buildings, and a golf course.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.48,0.875,0.6,0.9032258064516129,0.5146409856604254,0.8037311277734124
tile_0263,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a bridge, and a dam.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8666666666666667,0.8125,0.8666666666666667,0.8387096774193549,0.7357532581618298,0.7357532581618298
tile_0264,The image shows a forest area with some trees at the bottom left and center.,"The image shows a mix of land cover types, including trees, a golf field, and a bridge.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.3333333333333333,0.7647058823529411,0.4000000000000001,0.8125,0.2696367724157924,0.6914890639979083
tile_0265,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, a golf course, and a pond.","The image shows a mix of land cover types, including trees, fields, and a building.",0.5217391304347826,0.7647058823529411,0.6315789473684211,0.8125,0.4972769945429671,0.6914890639979083
tile_0266,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.65,0.7647058823529411,0.7428571428571429,0.8125,0.5951143166387044,0.6914890639979083
tile_0267,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.816828431106751,0.816828431106751,0.8749999999999999,0.8749999999999999,0.7581559064446654,0.7581559064446654
tile_0268,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",0.8053415603309687,0.6401636753283115,0.8500000000000001,0.8108108108108109,0.791528979180192,0.6862931425636344
tile_0269,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a road.",0.816828431106751,0.8219864299617914,0.8749999999999999,0.9090909090909091,0.8037311277734124,0.8037311277734124
tile_0270,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,1.0,0.9032258064516129,1.0,0.8586557982260813,1.0000000000000007
tile_0271,The image shows a land cover type of a large green area.,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5192005220476033,1.0,0.5925925925925926,1.0,0.36140239782153183,1.0000000000000007
tile_0272,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.48,0.9375,0.5853658536585366,0.9375,0.4697338011645164,0.8586557982260813
tile_0273,"The image shows a mix of land cover types, including trees, shrubs, and a building, with some trees located at the bottom left and top right corners.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a soccer ball field.",0.48148148148148145,0.8235294117647058,0.5909090909090909,0.8235294117647058,0.4984994472185887,0.7096597996236947
tile_0274,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top left corners.","The image shows a mix of land cover types, including buildings, trees, and a road.",1.0,0.5185185185185185,1.0,0.6666666666666667,1.0000000000000007,0.600118569094773
tile_0275,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.9333333333333333,1.0,0.9333333333333333,1.0000000000000007,0.8586557982260813
tile_0276,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in leaves.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,1.0,0.6315789473684211,1.0,0.4972769945429671,1.0000000000000007
tile_0277,"The image shows a remote sensing scene with a mix of land cover types, including trees, a rock, and a road.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.",0.7142857142857143,0.8125,0.8108108108108109,0.8125,0.6862931425636344,0.6914890639979083
tile_0278,"The image shows a mix of land cover types, including trees, a building, and a road.","The image shows a mix of land cover types, including trees, a golf field, and a pond.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,0.7647058823529411,0.9032258064516129,0.8125,0.8586557982260813,0.6914890639979083
tile_0279,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in moss.","The image shows a mix of land cover types, including trees, buildings, and a dam, with some trees located at the bottom left and top right.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.5217391304347826,0.5384615384615384,0.6315789473684211,0.6829268292682926,0.4972769945429671,0.6443436382107092
tile_0280,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a roundabout.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.9333333333333333,0.9032258064516129,0.9333333333333333,0.8586557982260813,0.8586557982260813
tile_0281,"The image shows a mix of land cover types, including trees, grass, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,1.0,0.8387096774193549,1.0,0.6914890639979083,1.0000000000000007
tile_0282,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.875,0.9032258064516129,0.9032258064516129,0.8586557982260813,0.8037311277734124
tile_0283,"The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, a dam, and a golf field.","The image shows a mix of land cover types, including trees, a building, and a road.",0.8823529411764706,0.8235294117647058,0.9090909090909091,0.8484848484848485,0.8037311277734124,0.6914890639979083
tile_0284,"The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, buildings, and a dam.","The image shows a mix of land cover types, including trees, buildings, and a bridge.",0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.7357532581618298,0.8586557982260813
tile_0285,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be covered in trees.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a soccer ball field.",0.5217391304347826,0.7095666526675843,0.5853658536585366,0.7878787878787877,0.47509101778703755,0.654359289901984
tile_0286,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a building, and a road.",0.75,0.9375,0.8333333333333334,0.9375,0.6862931425636344,0.8586557982260813
tile_0287,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.6190476190476191,1.0,0.7777777777777778,1.0,0.6862931425636344,1.0000000000000007
tile_0288,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, a golf course, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.7647058823529411,1.0,0.8125,1.0000000000000007,0.6914890639979083
tile_0289,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a coastal area with a mix of land cover types, including trees, a harbor, and a ship.",0.75,0.6209938024972841,0.75,0.7428571428571429,0.5751083760417061,0.6226326941910715
tile_0290,The image shows a land cover type of trees at the bottom right.,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.4616790333940838,0.875,0.5714285714285715,0.9032258064516129,0.4354805056807227,0.8586557982260813
tile_0291,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, fields, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,0.9333333333333333,1.0,0.9333333333333333,1.0000000000000007,0.8586557982260813
tile_0292,"The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007
tile_0293,"The image shows a mix of land cover types, including trees, a road, and a building.","The image shows a mix of land cover types, including trees, a golf field, and a road.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.8235294117647058,0.9032258064516129,0.8749999999999999,0.8586557982260813,0.8037311277734124
tile_0294,"The image shows a mix of land cover types, including trees, shrubs, and grass, with some areas appearing to be more densely vegetated than others.","The image shows a mix of land cover types, including trees, grass, and a building.","The image shows a mix of land cover types, including trees, fields, and a building.",0.48,0.9333333333333333,0.6,0.9333333333333333,0.4697338011645164,0.8586557982260813
tile_0295,"The image shows a mix of land cover types, including trees, shrubs, and a golf field.","The image shows a mix of land cover types, including trees, buildings, and a golf course.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.8125,0.875,0.8387096774193549,0.9032258064516129,0.6914890639979083,0.8037311277734124
tile_0296,"The image shows a mix of land cover types, including trees, a dam, and a road.","The image shows a mix of land cover types, including trees, a dam, and a building.","The image shows a mix of land cover types, including trees, buildings, and a road.",0.875,0.8125,0.9032258064516129,0.8387096774193549,0.8586557982260813,0.7357532581618298
