tile_id,caption_lr,caption_sr,caption_gt_rs,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0317,a white and black cat,a lake with a few trees in it,a large body of water,0.2,0.12500000000000003,0.20000000000000004,0.15384615384615385,0.0,0.0
tile_0318,a green leaf,a cake with a green frosting on top,an aerial view of the amazon river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0319,a white and black cat,a pink lake,a large body of water,0.2,0.17113903967753066,0.20000000000000004,0.25,0.0,0.0
tile_0320,a person is jumping in the air,a green and yellow colored background,a flooded lake in the middle of the city,0.32206169703226534,0.10108844328543891,0.375,0.13333333333333333,0.2471848133434198,0.0
tile_0321,a black and white cat,a rainbow colored sky,a man riding a surfboard on a wave,0.10976232721880529,0.09196986029286058,0.15384615384615385,0.16666666666666666,0.0,0.0
tile_0322,a blur of a person walking on a sidewalk,aerial view of a field,an aerial view of a green field,0.2222222222222222,0.6703200460356393,0.25,0.8333333333333333,0.09193998174078082,0.7092972666062738
tile_0323,a close up of a computer keyboard,aerial view of a green field,an aerial view of a green field,0.2857142857142857,0.846481724890614,0.2857142857142857,0.923076923076923,0.10163066979112656,0.8466473536503034
tile_0324,a man in a suit and tie is standing in front of a building,a large green field,a large field with a small lake in the middle,0.21428571428571425,0.16734762011132237,0.25,0.4285714285714285,0.11129859886312508,0.26951761324603224
tile_0325,a cat is sitting on a chair in a room,aerial view of the river and fields,an aerial view of the site of the proposed site,0.0,0.37225089001774603,0.0,0.47058823529411764,0.0,0.40739778621409733
tile_0326,a close up of a light shining through a window,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.10000000000000002,0.8948393168143697,0.10000000000000002,0.9473684210526316,0.10599213135093251,0.9400186907181732
tile_0327,a green and white object in the sky,a green field with a small patch of grass,an aerial view of the proposed river,0.12500000000000003,0.11111111111111109,0.13333333333333333,0.125,0.07780894359285004,0.07780894359285004
tile_0328,a blur of a tree in the forest,a green wall with a red line on it,aerial view of the farm,0.25,0.0,0.3076923076923077,0.0,0.22576484600261612,0.0
tile_0329,a pink flower in a vase,a green field,a large green field with a small hill in the background,0.21729910425353913,0.06948345122280154,0.3529411764705882,0.42857142857142855,0.09269789668627058,0.35547677795468396
tile_0330,a green field with a white line in the middle,a river running through a lush green forest,a river running through a lush green forest,0.3,1.0,0.33333333333333326,1.0,0.07874460345594508,1.0000000000000002
tile_0331,a green and black background with a white background,a green wall with a brick in the middle,a satellite image of the area where the proposed proposed highway is located,0.07124226538110606,0.14248453076221212,0.09090909090909093,0.18181818181818185,0.0,0.10599213135093251
tile_0332,a bird flying through the sky,a satellite image of a green field,the proposed site of the proposed site in the middle of the city,0.051900537319099625,0.06062469223956427,0.10526315789473684,0.1,0.19847573603578017,0.08853124563083285
tile_0333,a blur of pink and green in the sky,a green wall with a small patch of grass,an aerial view of the forest and the surrounding area,0.2982797722714565,0.09942659075715217,0.3157894736842105,0.10526315789473685,0.26382442999978734,0.058509704133672936
tile_0334,a green leaf with a white stripe,a river running through a lush green forest,aerial view of the river in the countryside,0.0,0.12500000000000003,0.0,0.125,0.0,0.06997254341808112
tile_0335,a pink flower in the middle of a green field,a green wall with a small patch of paint,a satellite image of the area where the plane crashed,0.3,0.19885318151430437,0.3,0.2105263157894737,0.1963538799734189,0.06123094334544521
tile_0336,a white cat is sitting on a green surface,a satellite image of the amazon river,the proposed site of the proposed proposed site in the town of port,0.0,0.12124938447912854,0.0,0.2,0.0,0.23791945790429825
tile_0337,a blur of a tree,a river running through a lush green forest,the amazon river in brazil,0.0,0.12500000000000003,0.0,0.15384615384615385,0.0,0.10163066979112656
tile_0338,a view of a city from a plane,a large body of water,a small town in the middle of a river,0.3309363384692233,0.17973158564688863,0.35294117647058826,0.2857142857142857,0.09349477497536716,0.10599213135093251
tile_0339,a white cross in the middle of a forest,an aerial view of the house,the house is surrounded by trees and a large white building,0.26691246763893595,0.14486606950235942,0.3,0.23529411764705885,0.1375436045558623,0.1506401849870651
tile_0340,a black cat is sitting on a pink and green background,a bird is perched on a rock,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0341,a blur of a green field with a white line,a green and blue wall with a small patch of grass,a large patch of grass in the middle of a field,0.36193496721438384,0.45454545454545453,0.380952380952381,0.45454545454545453,0.2120549633277402,0.2604881907105759
tile_0342,a black cat is sitting on a white surface,a bird flying over a body of water,an aerial view of the river and the surrounding area,0.0,0.09735009788392564,0.0,0.11111111111111112,0.0,0.06360120575671213
tile_0343,a cat is sitting on a table,an aerial view of a lake and a field,a lake with green algae in the water,0.12383969996431167,0.2222222222222222,0.13333333333333333,0.23529411764705882,0.0,0.07780894359285004
tile_0344,a person is holding a green object,an aerial view of the island,an aerial view of the river and the surrounding area,0.0,0.4278475991938267,0.0,0.625,0.0,0.5697077090551432
tile_0345,a black and white photo of a building,aerial view of a field,an aerial view of a field with a large green field,0.2577334795466146,0.301194211912202,0.3157894736842105,0.625,0.06655924660794857,0.6476308251809643
tile_0346,a close up of a computer keyboard,aerial view of the fields,an aerial view of a field with a road,0.32206169703226534,0.26959737847033294,0.375,0.42857142857142855,0.09349477497536716,0.34464214103805474
tile_0347,a close up of a green and white diamond,aerial view of a field,a green field with a road and a road,0.4444444444444444,0.17973158564688863,0.4444444444444444,0.2857142857142857,0.15592892548708365,0.09867961797986957
tile_0348,a black and white photo of a person,aerial view of the fields,a satellite image of a road in the middle of a green field,0.20072303569462135,0.08075860719786215,0.2857142857142857,0.2222222222222222,0.13627634143908643,0.24558396359260987
tile_0349,a blur of a building in the night,aerial view of a field,an aerial view of the site of the former building,0.2920502936517768,0.2207276647028654,0.33333333333333326,0.4,0.38519359887418825,0.3840557184352618
tile_0350,a white triangle with a black background,aerial view of a field,the site of the proposed site in the middle of the village,0.0,0.0493193927883213,0.0,0.11764705882352941,0.0,0.10599213135093251
tile_0351,a green and white object in the dark,a bird flying over a lush green field,a satellite image of the site of the proposed site,0.19470019576785122,0.09735009788392564,0.22222222222222224,0.11111111111111112,0.10998569993173557,0.0
tile_0352,a close up of a soccer field with a white line,a river running through a lush green forest,an aerial view of a road in the middle of a green field,0.30318287930006566,0.20072303569462135,0.33333333333333337,0.2857142857142857,0.1767281432778867,0.061005457719230355
tile_0353,a green leaf with red stripes,a green field with a small patch of grass,an aerial view of the parking lot at the intersection of the intersection of highway and highway,0.0,0.04567914338968749,0.0,0.07692307692307691,0.0,0.11142067133085119
tile_0354,a green and red background with a small flower,a satellite image of a green area with a small patch of land,an aerial view of the site of the proposed airport,0.0,0.15384615384615385,0.0,0.17391304347826086,0.0,0.1844319166226131
tile_0355,a blur of pink flowers in the sky,a green and purple wall with a small patch of paint,a satellite image of a green field,0.25,0.36363636363636365,0.26666666666666666,0.4444444444444444,0.09349477497536716,0.17856621555757482
tile_0356,a green and white background with a white line,a river in the middle of a green field,an aerial view of a river in the amazon rainforest,0.09942659075715217,0.49713295378576094,0.10526315789473685,0.5263157894736842,0.0,0.3408242166238353
tile_0357,a green and white background with a white line,a river running through a lush green forest,an aerial view of the river and surrounding farmland,0.11111111111111109,0.11031211282307446,0.1111111111111111,0.11764705882352941,0.05951439576030657,0.07397129483465995
tile_0358,a blur of pink and green leaves,a green and purple texture of a wall,a green patch of algae in the water,0.37151909989293497,0.375,0.39999999999999997,0.375,0.18443191662261307,0.18443191662261307
tile_0359,a blur of a tree,a river running through a lush green forest,the site of the proposed gold mine in the wai valley,0.060238842382440407,0.0,0.12500000000000003,0.0,0.07870893949125285,0.0
tile_0360,a green and white photo of a building,an aerial view of the site of the proposed home,an aerial view of the site of the former home of the late president of the philippines,0.040581558419793724,0.4469267734122686,0.07999999999999999,0.6666666666666667,0.14999568498143567,0.8098441816718467
tile_0361,a blur of a tree in the night,a large green forest,a small town surrounded by trees,0.12500000000000003,0.15163266492815836,0.14285714285714288,0.2,0.0,0.0
tile_0362,a green leaf with a white stripe,a satellite image of a forest,an aerial view of the site of the proposed site,0.0,0.08556951983876535,0.0,0.125,0.0,0.14438355527738675
tile_0363,a white flower in the middle of a field,a large area with a lot of land,the site of the proposed site in the middle of the river,0.31845836025501745,0.07581633246407919,0.380952380952381,0.1,0.43642619180634573,0.0845798608014702
tile_0364,a black substance in a white bowl,a large green field,an aerial view of the golf course at the golf club,0.0,0.0,0.0,0.0,0.0,0.0
tile_0365,a man in a suit and tie is standing in front of a window,a large body of water,an aerial view of a green field,0.14285714285714285,0.26812801841425576,0.19047619047619047,0.3333333333333333,0.061005457719230355,0.11521554337793123
tile_0366,a blur of a tree,"aerial view of the village of stow, near the village of stow",an aerial view of the countryside,0.1637461506155964,0.3333333333333333,0.1818181818181818,0.4444444444444444,0.1362763414390864,0.4336158758156956
tile_0367,a green and white flower with a white center,an aerial view of a green field with a river,an aerial view of the river and surrounding farmland,0.11111111111111109,0.5,0.1111111111111111,0.5263157894736842,0.05951439576030657,0.4211358913281959
tile_0368,a black and white photo of a building,a field with a green field and a red field,an aerial view of a field with a green field,0.2920502936517768,0.6,0.33333333333333326,0.6,0.06997254341808112,0.5549215433699564
tile_0369,a green and black diamond,aerial view of the fields,an aerial view of a green field,0.26812801841425576,0.40219202762138356,0.3333333333333333,0.5,0.11521554337793122,0.38087260847594373
tile_0370,a dog is standing in the grass,an aerial view of the site of the former military base,an aerial view of the site of the former military base in the village of kfar,0.07898658475130411,0.6347364189402819,0.17391304347826086,0.8148148148148148,0.18833913014981934,0.8821574783846511
tile_0371,a close up of a building with a sky background,aerial view of the fields,the aerial view of the airport,0.10000000000000002,0.6549846024623855,0.125,0.7272727272727272,0.07244081925041986,0.6827531502984261
tile_0372,a close up of a green diamond,aerial view of the fields,an aerial view of the site of the former castle,0.09306272250443651,0.2943035529371539,0.11764705882352941,0.5333333333333333,0.13754360455586231,0.580133027144287
tile_0373,a black cat is sitting on a table,aerial view of the river and farmland,an aerial view of the site of the ancient city of xian,0.0,0.27973809117540177,0.0,0.4210526315789474,0.0,0.44546638561571106
tile_0374,a blur of a green leaf,a river running through a lush green valley,an aerial view of the river and surrounding farmland,0.10108844328543891,0.11031211282307446,0.13333333333333333,0.11764705882352941,0.09269789668627057,0.07397129483465995
tile_0375,a blur of a green leaf,a large body of water,an aerial view of the site of the proposed development,0.08556951983876535,0.07357588823428847,0.125,0.13333333333333333,0.15592892548708362,0.15592892548708365
tile_0376,a green leaf,a large body of water,a view of the golf course at the golf course,0.03232398928813501,0.14715177646857694,0.15384615384615383,0.26666666666666666,0.0,0.07098413734701414
tile_0377,a green and red background with a blur,a green wall with a small patch of paint,the amazon river in brazil,0.0,0.0,0.0,0.0,0.0,0.0
tile_0378,a green and white background with a white line,a green leaf,an aerial view of the river and surrounding land,0.11111111111111109,0.0,0.1111111111111111,0.0,0.05951439576030657,0.0
tile_0379,a green heart shaped object on a white surface,a heart shaped area with a river running through it,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0380,a green and pink background with a small black dot,a green wall with a small patch of grass,a painting of a green field with a small tree,0.5,0.596559544542913,0.5,0.631578947368421,0.2532094495161745,0.40298220897396103
tile_0381,a colorful background with many different colors,a green wall with a small patch of grass,a green granite floor with a brown and yellow pattern,0.18612544500887301,0.39770636302860873,0.23529411764705882,0.4210526315789474,0.07874460345594508,0.15592892548708362
tile_0382,a bird is sitting on a tree branch,a green wall with a small patch of paint,a large green field,0.12500000000000003,0.2222222222222222,0.16666666666666666,0.30769230769230765,0.0,0.12536693798731732
tile_0383,a green tree with white flowers in the background,an aerial view of the site of the proposed home,a large field with a small house in the middle,0.39770636302860873,0.10000000000000002,0.4210526315789474,0.10000000000000002,0.23297965480487529,0.10657035539480765
tile_0384,a black and white cat is looking at the camera,a green granite wall with a white background,aerial view of the forest,0.10000000000000002,0.0,0.13333333333333333,0.0,0.08176804146599938,0.0
tile_0385,a bird is sitting on a branch in the dark,a satellite image of a forest,an aerial view of the river and surrounding forest,0.10000000000000002,0.2021768865708778,0.10526315789473685,0.26666666666666666,0.06335481222196541,0.20608363501393825
tile_0386,a large white cloud,a large green field,an aerial view of the land that is being used for the project,0.0,0.0,0.0,0.0,0.0,0.0
tile_0387,a close up of a purple and white checkered pattern,an aerial view of a green field with a small tree,an aerial view of a green field with a road,0.3,0.8181818181818182,0.3,0.8571428571428572,0.06744304769296747,0.7060777744337089
tile_0388,a green and white checkered pattern,aerial view of the fields,an aerial view of the site of the proposed site,0.0,0.2943035529371539,0.0,0.5333333333333333,0.0,0.5250790579579575
tile_0389,a dog is sitting on a couch in a living room,aerial view of the green fields,an aerial view of the site of the proposed development,0.0,0.3422780793550613,0.0,0.5,0.0,0.5029292651136352
tile_0390,a green and white chair,a large green field,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0391,a black and white photo of a person ' s face,aerial view of the fields,an aerial view of a green field,0.18181818181818182,0.40219202762138356,0.23529411764705882,0.5,0.0845798608014702,0.38087260847594373
tile_0392,a close up of a green leaf,an aerial view of a farm and fields,an aerial view of the site of the proposed site,0.09306272250443651,0.38940039153570244,0.11764705882352941,0.4444444444444445,0.12735952979479354,0.31882319724566466
tile_0393,a green and yellow snake is standing on a tree branch,an aerial view of a field with a road,a satellite image of the site of the proposed new golf course,0.08300915602566021,0.15922918012750872,0.08695652173913043,0.1904761904761905,0.0,0.1099856999317356
tile_0394,a blur of a bird in the sky,aerial view of the fields,an aerial view of the countryside,0.25,0.6549846024623855,0.28571428571428575,0.7272727272727272,0.20199309249791841,0.5803329846765686
tile_0395,a blur of a building in the middle of the city,a view of a river and a field,an aerial view of the site of the ancient city of poa,0.41504578012830107,0.15163266492815836,0.43478260869565216,0.2,0.5262416845677325,0.26047456651054973
tile_0396,a green and white tile with a black stripe,a river running through a lush green field,an aerial view of a farm in the countryside,0.11111111111111109,0.11031211282307446,0.1111111111111111,0.11764705882352941,0.0,0.0
tile_0397,a close up of a green and black object,aerial view of the fields and fields in the countryside,aerial view of farmland fields,0.11111111111111109,0.4,0.14285714285714285,0.5333333333333333,0.09349477497536716,0.44820038878326596
tile_0398,a close up of a green and white diamond,aerial view of the fields,aerial view of a rural area,0.2222222222222222,0.49123845184678916,0.26666666666666666,0.5454545454545454,0.09349477497536716,0.43161341897075145
tile_0399,a blur of a green leaf,aerial view of farmland fields in the countryside of the netherlands,aerial view of farmland fields,0.16666666666666669,0.45454545454545453,0.1818181818181818,0.625,0.1273595297947935,0.5743359334224297
tile_0400,a green and white rug,a river running through a lush green forest,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0401,a green leaf with a white stripe,a river running through a lush green forest,a large river with a green field next to it,0.37225089001774603,0.38940039153570244,0.47058823529411764,0.4444444444444445,0.19087406613020352,0.17077611319011654
tile_0402,a blur of a green leaf,a large body of water,an aerial view of the site of the proposed site,0.08556951983876535,0.07357588823428847,0.125,0.13333333333333333,0.14438355527738672,0.14438355527738675
tile_0403,a colorful background with many small squares,a green wall with a blue sky in the background,aerial view of a field,0.14285714285714285,0.10000000000000002,0.16666666666666666,0.13333333333333333,0.0,0.0
tile_0404,a colorful background with many small squares,a green wall with a blue and white paint,a field of purple flowers,0.14285714285714285,0.11111111111111109,0.16666666666666666,0.14285714285714285,0.0,0.0
tile_0405,a black and white cat,a large field with a small patch of grass,a large field with a dirt road and a small road,0.12047768476488081,0.5338249352778719,0.25000000000000006,0.6,0.08768681980142445,0.3188827274930885
tile_0406,a green leaf with a black background,a satellite image of the area where the plane crashed,a large green field,0.2857142857142857,0.10000000000000002,0.36363636363636365,0.14285714285714288,0.15064018498706508,0.0
tile_0407,a green and white object in the dark sky,a large white building in the middle of a forest,an aerial view of the site of the former military base,0.08897082254631197,0.18096748360719192,0.09999999999999999,0.1904761904761905,0.10239766588500394,0.23004012765182769
tile_0408,a man in a camouflage uniform is holding a gun,a large field with a white house in the middle,the aerial view of the house from above,0.0,0.2,0.0,0.22222222222222224,0.0,0.20898368919644478
tile_0409,a close up of a green and yellow flower,a green field with a white line on it,a satellite image of a green field,0.4444444444444444,0.4444444444444444,0.5,0.5,0.20613696606828608,0.20613696606828608
tile_0410,a close up of a flower with a blur effect,a green field with a white line in the middle,an aerial view of the green fields and fields,0.10000000000000002,0.2,0.10526315789473685,0.2105263157894737,0.06123094334544522,0.12083223046959846
tile_0411,a close up of a green and white tile,aerial view of the site of the old farm,an aerial view of the site of the proposed site,0.09942659075715217,0.6959861353000654,0.10526315789473685,0.7368421052631577,0.10599213135093251,0.7325052427369967
tile_0412,a green snake is sitting on a brick,aerial view of the road leading to the village of the village of the village of the village of the village,an aerial view of the proposed site,0.0,0.19047619047619047,0.0,0.2857142857142857,0.0,0.3793559057069374
tile_0413,a blur of a person walking on a sidewalk,a view of a river and a road,an aerial view of the river and surrounding area,0.11111111111111109,0.4412484512922977,0.1111111111111111,0.47058823529411764,0.07397129483465995,0.4392749903163555
tile_0414,a green and white tile with a black border,an aerial view of a field with a small house,an aerial view of a farm in the countryside,0.11111111111111109,0.5,0.1111111111111111,0.5263157894736842,0.0,0.33609692727625756
tile_0415,a green leaf with white spots,a satellite image of a golf course,a large green field,0.3333333333333333,0.14285714285714285,0.4,0.18181818181818182,0.15064018498706508,0.0
tile_0416,a green leaf with a white background,an aerial view of the site of the former site,an aerial view of the site of the former military base,0.0,0.8143536762323635,0.0,0.8571428571428572,0.0,0.8501091337516256
tile_0417,a green and white object is seen in this image,a large body of water,an aerial view of the site of the former nuclear plant in the city of wuzhou,0.05488116360940265,0.022160631672466777,0.07692307692307693,0.09523809523809523,0.033095984205559335,0.16711193772878472
tile_0418,a green and white background with a pattern,aerial view of the river,an aerial view of a green field with a river running through it,0.26763071425949514,0.1615172143957243,0.380952380952381,0.4444444444444444,0.14291972952214924,0.38755725536725033
tile_0419,a green and white plaid pattern,aerial view of the fields,a green field with a small patch of grass,0.2021768865708778,0.08986579282344431,0.26666666666666666,0.14285714285714285,0.09349477497536716,0.09349477497536716
tile_0420,a green and white square shaped object,aerial view of the fields,an aerial view of a green field,0.2857142857142857,0.40219202762138356,0.2857142857142857,0.5,0.09193998174078082,0.38087260847594373
tile_0421,a green glass vase sitting on top of a table,aerial view of the river,an aerial view of a farm and river,0.2,0.43904930887522114,0.22222222222222224,0.6153846153846154,0.07244081925041987,0.5193879933129156
tile_0422,a close up of a green and white striped pattern,a river running through a green field,an aerial view of the river and farmland,0.2,0.12383969996431167,0.22222222222222224,0.13333333333333333,0.14438355527738672,0.08704446792504217
tile_0423,a close up of a green and white diamond,a large area of land with a river running through it,an aerial view of the river and surrounding farmland,0.2222222222222222,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.14587439082056455,0.1263637396650437
tile_0424,a green and white cross on a black background,a large lake surrounded by green grass,an aerial view of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0425,a pink nebula with a black hole in the center,a large green area,an aerial view of the proposed site,0.10000000000000002,0.0,0.11764705882352941,0.0,0.07244081925041987,0.0
tile_0426,a colorful background with many small squares,a green wall with a blue and yellow paint,a green and brown surface with small white dots,0.32206169703226534,0.4444444444444444,0.375,0.4444444444444444,0.17077611319011654,0.2532094495161745
tile_0427,a colorful background with many small squares,a green wall with a white border,a green and purple flower field,0.14285714285714285,0.2857142857142857,0.15384615384615383,0.30769230769230765,0.0,0.11234277891542777
tile_0428,a black dog is standing in the grass,a large patch of land,a large field with a small patch of land,0.11031211282307446,0.44932896411722156,0.11764705882352941,0.7142857142857143,0.0,0.6348087971775132
tile_0429,a green leaf with a white stripe,a satellite image of a large field with a house,a large green field,0.2857142857142857,0.3,0.36363636363636365,0.4285714285714285,0.15064018498706508,0.2910691023819054
tile_0430,a green diamond,a satellite image of the site of the proposed site,an aerial view of the site of the proposed site,0.0,0.7,0.0,0.7,0.0,0.7258060976371984
tile_0431,a green and white tile with a white border,a satellite image of a farm and a road,a large green field,0.2222222222222222,0.11111111111111109,0.30769230769230765,0.15384615384615383,0.10964258683453854,0.0
tile_0432,a green string is hanging from a wire,"aerial view of the village of stow, near the village of stow",an aerial view of the site of the proposed site,0.0,0.5,0.0,0.5454545454545454,0.0,0.4483782766116837
tile_0433,a bird is sitting on a wooden post,aerial view of the site of the proposed new bridge,an aerial view of the site of the proposed site,0.0,0.8,0.0,0.8000000000000002,0.0,0.7900322566465154
tile_0434,a close up of a diamond,an aerial view of the site of the proposed site,an aerial view of the site of the former chinese military base in china,0.043932856352621126,0.5362560368285115,0.1,0.6666666666666666,0.13507348367087132,0.6460585448598781
tile_0435,a cat is sitting on a table,an aerial view of the site of the proposed site,an aerial view of the site of the proposed development,0.0,0.9,0.0,0.9,0.0,0.9044401059413036
tile_0436,a blur of a tree in the forest,a road that is next to a river,an aerial view of a river and a road,0.3309363384692233,0.4412484512922977,0.35294117647058826,0.47058823529411764,0.0845798608014702,0.18443191662261307
tile_0437,a green and white background with a white circle,a road in the middle of a forest,a road in the middle of a forest,0.2222222222222222,1.0,0.23529411764705882,1.0,0.0,1.0000000000000002
tile_0438,a bird is sitting on a leaf,an aerial view of the road that leads to the site of the proposed proposed highway,an aerial view of the road and surrounding area,0.0,0.375,0.0,0.4800000000000001,0.0,0.44191926468298554
tile_0439,a leaf with a white stripe on it,an aerial view of a road and a forest,an aerial view of the road and the surrounding area,0.0,0.596559544542913,0.0,0.631578947368421,0.0,0.5028442704592633
tile_0440,a blur of a person walking on a path,an aerial view of a field with a lake,an aerial view of the site of the proposed site,0.09942659075715217,0.39770636302860873,0.10526315789473685,0.4210526315789474,0.11521554337793123,0.31882319724566466
tile_0441,a man in a suit and tie is seen in this image,an aerial view of a field with a small house,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0442,a dog is standing on a ledge,an aerial view of a green field,an aerial view of the site of the proposed site,0.0,0.37225089001774603,0.0,0.47058823529411764,0.0,0.35623391380599695
tile_0443,a white and green diamond,aerial view of the river,an aerial view of the amazon river in the amazon rainforest,0.0,0.301194211912202,0.0,0.625,0.0,0.5743359334224298
tile_0444,a green and white striped pattern,aerial view of a river and a green field,a river in the middle of a green field,0.2021768865708778,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.09349477497536716,0.40298220897396103
tile_0445,a close up of a purple and green glass,aerial view of the site of the proposed new site,an aerial view of the site of the proposed site,0.09942659075715217,0.9,0.10526315789473685,0.9,0.10599213135093251,0.8836351388995086
tile_0446,a close up of a green and white diamond,aerial view of the fields,an aerial view of the rice fields in the philippines,0.09942659075715217,0.36787944117144233,0.10526315789473685,0.6666666666666666,0.058509704133672936,0.6728984701822545
tile_0447,a green and white diamond,aerial view of the fields,an aerial view of the fields and fields,0.10976232721880529,0.5488116360940264,0.15384615384615385,0.7692307692307693,0.08768681980142445,0.776193897524313
tile_0448,a white dog is laying on the ground,a satellite image of a green field,an aerial view of the site of the proposed site,0.09735009788392564,0.09306272250443651,0.11111111111111112,0.11764705882352941,0.10599213135093251,0.12735952979479354
tile_0449,a green and red background with a blur,a green wall with a small patch of grass,a large patch of grass with a small patch of grass in the middle,0.1771374572778805,0.4462526605735588,0.2727272727272727,0.6086956521739131,0.05156269994380421,0.5713827436718628
tile_0450,a green and purple colored background,a satellite image of a green area with a small patch of land,a large green field with a small patch of grass,0.17113903967753066,0.5384615384615384,0.25,0.608695652173913,0.08704446792504217,0.45520184576506756
tile_0451,a black cat is sitting on a tree branch,an aerial view of a large green field,a large green field,0.11111111111111109,0.5,0.15384615384615383,0.6666666666666666,0.0,0.5245910904457138
tile_0452,a satellite image of the area where the person was found,a satellite image of a small town,an aerial view of a small town,0.18181818181818182,0.5714285714285714,0.2222222222222222,0.5714285714285714,0.06360120575671213,0.38087260847594373
tile_0453,a bird is flying over the trees,a satellite image of a small town in the middle of a forest,a small town in the middle of a forest,0.21470779802151024,0.6923076923076923,0.25,0.8181818181818181,0.0845798608014702,0.8095497112800779
tile_0454,a green tree with white flowers in the background,a satellite image of a golf course,"an aerial view of the site of the former military base in the town of khar, ukraine",0.09135828677937498,0.03423586234882512,0.15384615384615383,0.08333333333333333,0.15588845818990432,0.14437540795296
tile_0455,a small patch of land with a small patch of land in the middle,a large field with a small house in the middle,an aerial view of a farm and field,0.14285714285714285,0.2,0.18181818181818182,0.22222222222222224,0.09349477497536718,0.07244081925041986
tile_0456,a blur of a tree,an aerial view of the area where the site of the proposed proposed site is located,an aerial view of the amazon rainforest,0.13406400920712788,0.3125,0.16666666666666666,0.43478260869565216,0.12536693798731732,0.4243706078459333
tile_0457,a blur of a tree,a satellite image of the area where the site of the proposed proposed site is located,an aerial view of the proposed site,0.13406400920712788,0.25,0.16666666666666666,0.34782608695652173,0.12536693798731732,0.49839604737072163
tile_0458,a green and pink background with a small white dot,a green granite wall with a white background,a satellite image of the amazon rainforest,0.10000000000000002,0.12500000000000003,0.11764705882352941,0.13333333333333333,0.0,0.0
tile_0459,a close up of a green and white diamond,a road in the middle of a green field,a river running through a lush green field,0.3333333333333333,0.4444444444444444,0.35294117647058826,0.47058823529411764,0.0845798608014702,0.18443191662261307
tile_0460,a green leaf with a white background,a large green field,an aerial view of a forest with a road,0.32206169703226534,0.07162619921504752,0.375,0.15384615384615383,0.09349477497536716,0.0
tile_0461,a green leaf with a white stripe,an aerial view of the site of the proposed development,a road in the middle of a forest,0.24767939992862334,0.2,0.26666666666666666,0.22222222222222224,0.0,0.2853061909813609
tile_0462,a green plant with white stems,a road in the middle of a forest,an aerial view of a road in the middle of a forest,0.0613132401952404,0.6065306597126334,0.1111111111111111,0.8,0.0,0.739691702368664
tile_0463,a blur of a car driving down a road,an aerial view of the site of the proposed forest,an aerial view of the site of the proposed development,0.09942659075715217,0.9,0.10526315789473685,0.9,0.12442854619985262,0.8680942667801238
tile_0464,a close up of a green and white clock,a river running through a lush green forest,an aerial view of the river and the surrounding area,0.19885318151430437,0.09735009788392564,0.2105263157894737,0.11111111111111112,0.12442854619985261,0.06360120575671213
tile_0465,a blur of a tree,a river running through a lush green forest,a satellite image of the amazon river,0.26812801841425576,0.25,0.3333333333333333,0.26666666666666666,0.1362763414390864,0.09193998174078082
tile_0466,a close up of a green and white tile,a view of a green field with a lake,an aerial view of the site of the proposed site,0.09942659075715217,0.19885318151430437,0.10526315789473685,0.2105263157894737,0.10599213135093251,0.18441063890685053
tile_0467,a green emerald gems,aerial view of the road from the air,aerial view of the fields,0.0,0.5,0.0,0.6153846153846154,0.0,0.5689275447725676
tile_0468,a close up of a green leaf,aerial view of the river,an aerial view of the site of the proposed site,0.09306272250443651,0.2943035529371539,0.11764705882352941,0.5333333333333333,0.12735952979479354,0.5250790579579575
tile_0469,a close up of a green glass window,aerial view of the road,an aerial view of the site of the proposed site,0.09735009788392564,0.2943035529371539,0.11111111111111112,0.5333333333333333,0.11521554337793123,0.5250790579579575
tile_0470,a green emerald gems,aerial view of the fields,an aerial view of a green field,0.23618327637050734,0.40219202762138356,0.36363636363636365,0.5,0.1362763414390864,0.38087260847594373
tile_0471,a green emerald gems,aerial view of the fields,an aerial view of the site of the proposed site,0.0,0.2943035529371539,0.0,0.5333333333333333,0.0,0.5250790579579575
tile_0472,a green glass vase with a white and black design,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.0,0.8948393168143697,0.0,0.9473684210526316,0.0,0.9400186907181732
tile_0473,a white and black cat sitting on a green surface,a view of a green field with a small hill,an aerial view of the site of the proposed site,0.0,0.2,0.0,0.20000000000000004,0.0,0.1683780725300869
tile_0474,a blur of a person in a green shirt,an aerial view of a green field,an aerial view of the site of the former military base in the village of kra,0.10209462756353925,0.15797316950260823,0.16,0.34782608695652173,0.18833913014981937,0.322240281503133
