tile_id,caption_lr,caption_sr,caption_gt,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0311,a green and white background with a white circle,a river running through a lush green forest,an aerial view of the river and surrounding land,0.11111111111111109,0.11031211282307446,0.1111111111111111,0.11764705882352941,0.05951439576030657,0.07397129483465995
tile_0312,a green and white circle with a white stripe,a green and white river,an aerial view of a river and a forest,0.3333333333333333,0.26959737847033294,0.3333333333333333,0.42857142857142855,0.06804963087832473,0.23790309463326234
tile_0313,a green substance,a green cake with a white frosting on top,an aerial view of the amazon river in the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0314,a green and black background with a white background,a piece of green cake with a white frosting on top,a river in the middle of a forest,0.2222222222222222,0.2727272727272727,0.23529411764705882,0.3157894736842105,0.0,0.07397129483465995
tile_0315,a baseball player is throwing a ball,a river running through a lush green forest,an aerial view of the river and the surrounding area,0.0,0.09735009788392564,0.0,0.11111111111111112,0.0,0.06360120575671213
tile_0316,a white bird is flying over a dirt road,a river running through a lush green forest,a river running through a lush green forest,0.2222222222222222,1.0,0.23529411764705882,1.0,0.0,1.0000000000000002
tile_0317,a white and black cat,a lake with a few trees in it,a large body of water surrounded by a forest,0.08986579282344431,0.22062422564614886,0.14285714285714285,0.23529411764705882,0.0,0.0
tile_0318,a green leaf,a cake with a green frosting on top,an aerial view of the flooded river in the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0319,a white and black cat,a pink lake,a large body of water,0.2,0.17113903967753066,0.20000000000000004,0.25,0.0,0.0
tile_0320,a person is jumping in the air,a green and yellow colored background,a flooded area in the mississippi river,0.42857142857142855,0.141080287481769,0.42857142857142855,0.15384615384615383,0.20199309249791836,0.0
tile_0321,a black and white cat,a rainbow colored sky,a large body of water,0.2,0.19470019576785122,0.20000000000000004,0.22222222222222224,0.0,0.0
tile_0322,a blur of a person walking on a sidewalk,aerial view of a field,an aerial view of a green field,0.2222222222222222,0.6703200460356393,0.25,0.8333333333333333,0.09193998174078082,0.7092972666062738
tile_0323,a close up of a computer keyboard,aerial view of a green field,an aerial view of a field with a green field,0.2791881675133095,0.513417119032592,0.3529411764705882,0.7499999999999999,0.07734781234369076,0.776193897524313
tile_0324,a man in a suit and tie is standing in front of a building,a large green field,an aerial view of a farm in the countryside,0.21428571428571425,0.07162619921504752,0.2608695652173913,0.15384615384615383,0.1767281432778867,0.0
tile_0325,a cat is sitting on a chair in a room,aerial view of the river and fields,an aerial view of a road in the countryside,0.2,0.4294155960430205,0.2105263157894737,0.5,0.07244081925041986,0.368023208756115
tile_0326,a close up of a light shining through a window,aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.10000000000000002,0.8948393168143697,0.10000000000000002,0.9473684210526316,0.10599213135093251,0.9400186907181732
tile_0327,a green and white object in the sky,a green field with a small patch of grass,a river running through a forest,0.12500000000000003,0.2222222222222222,0.14285714285714288,0.26666666666666666,0.0,0.0
tile_0328,a blur of a tree in the forest,a green wall with a red line on it,a road in the middle of a field,0.625,0.2222222222222222,0.625,0.23529411764705882,0.33609692727625745,0.0
tile_0329,a pink flower in a vase,a green field,a large green field with a small hill in the background,0.21729910425353913,0.06948345122280154,0.3529411764705882,0.42857142857142855,0.09269789668627058,0.35547677795468396
tile_0330,a green field with a white line in the middle,a river running through a lush green forest,a river running through a lush green forest,0.3,1.0,0.33333333333333326,1.0,0.07874460345594508,1.0000000000000002
tile_0331,a green and black background with a white background,a green wall with a brick in the middle,a large area with a river and a small area with a small river,0.25500152032774787,0.1912511402458109,0.34782608695652173,0.2608695652173913,0.1361427879620106,0.0991575972469027
tile_0332,a bird flying through the sky,a satellite image of a green field,the area where the proposed proposed pipeline is located,0.10108844328543891,0.0,0.13333333333333333,0.0,0.14364604878100168,0.0
tile_0333,a blur of pink and green in the sky,a green wall with a small patch of grass,an aerial view of a forest with a small house,0.19885318151430437,0.49713295378576094,0.2105263157894737,0.5263157894736842,0.06744304769296747,0.2532094495161745
tile_0334,a green leaf with a white stripe,a river running through a lush green forest,aerial view of the river in the countryside,0.0,0.12500000000000003,0.0,0.125,0.0,0.06997254341808112
tile_0335,a pink flower in the middle of a green field,a green wall with a small patch of paint,an aerial view of the green fields and fields,0.3,0.2222222222222222,0.3157894736842105,0.2222222222222222,0.19280132317038096,0.13049436152984825
tile_0336,a white cat is sitting on a green surface,a satellite image of the amazon river,an aerial view of the river and surrounding land,0.0,0.32206169703226534,0.0,0.375,0.0,0.2605556710562623
tile_0337,a blur of a tree,a river running through a lush green forest,an aerial view of the river and surrounding area,0.08986579282344431,0.11031211282307446,0.14285714285714285,0.11764705882352941,0.10964258683453854,0.07397129483465995
tile_0338,a view of a city from a plane,a large body of water,an aerial view of a small town,0.375,0.26812801841425576,0.39999999999999997,0.3333333333333333,0.22576484600261612,0.11521554337793123
tile_0339,a white cross in the middle of a forest,an aerial view of the house,a large building in the middle of a forest,0.7777777777777778,0.2021768865708778,0.7777777777777778,0.26666666666666666,0.5586177528223195,0.18443191662261305
tile_0340,a black cat is sitting on a pink and green background,a bird is perched on a rock,an aerial view of a forest with a small house,0.18181818181818182,0.18612544500887301,0.1904761904761905,0.23529411764705882,0.0,0.0
tile_0341,a blur of a green field with a white line,a green and blue wall with a small patch of grass,a large field with a small patch of grass,0.5,0.6363636363636364,0.5263157894736842,0.7000000000000001,0.275195812175023,0.4652915323370138
tile_0342,a black cat is sitting on a white surface,a bird flying over a body of water,a road in the middle of a green field,0.2222222222222222,0.3309363384692233,0.2222222222222222,0.35294117647058826,0.0,0.0845798608014702
tile_0343,a cat is sitting on a table,an aerial view of a lake and a field,an aerial view of a lake and a forest,0.21470779802151024,0.8888888888888888,0.25,0.8888888888888888,0.0,0.7523197619890014
tile_0344,a person is holding a green object,an aerial view of the island,an aerial view of a river and a green field,0.2791881675133095,0.3422780793550613,0.3529411764705882,0.5,0.08704446792504218,0.41120705506761873
tile_0345,a black and white photo of a building,aerial view of a field,aerial view of a field with a plane flying overhead,0.2920502936517768,0.36787944117144233,0.33333333333333326,0.6666666666666666,0.07874460345594508,0.5797386715376658
tile_0346,a close up of a computer keyboard,aerial view of the fields,an aerial view of a field with a road,0.32206169703226534,0.26959737847033294,0.375,0.42857142857142855,0.09349477497536716,0.34464214103805474
tile_0347,a close up of a green and white diamond,aerial view of a field,an aerial view of a farm and fields,0.3333333333333333,0.43904930887522114,0.35294117647058826,0.6153846153846154,0.16839750037215276,0.4073526042885674
tile_0348,a black and white photo of a person,aerial view of the fields,an aerial view of the countryside,0.12500000000000003,0.6549846024623855,0.14285714285714288,0.7272727272727272,0.09193998174078082,0.5803329846765686
tile_0349,a blur of a building in the night,aerial view of a field,an aerial view of a field with a road,0.3309363384692233,0.44932896411722156,0.35294117647058826,0.7142857142857143,0.0845798608014702,0.6348087971775132
tile_0350,a white triangle with a black background,aerial view of a field,a satellite image of the site of the proposed site,0.09306272250443651,0.14715177646857694,0.11764705882352941,0.26666666666666666,0.0,0.14982363486245814
tile_0351,a green and white object in the dark,a bird flying over a lush green field,a satellite image of the site of the proposed gold mine in the gold coast,0.15632325737944064,0.05210775245981356,0.26086956521739135,0.08695652173913045,0.1891487624029759,0.0
tile_0352,a close up of a soccer field with a white line,a river running through a lush green forest,a river running through a green forest,0.18181818181818182,0.875,0.2222222222222222,0.9333333333333333,0.0,0.8466473536503037
tile_0353,a green leaf with red stripes,a green field with a small patch of grass,an aerial view of the runway at the airport,0.0,0.11111111111111109,0.0,0.1111111111111111,0.0,0.06123094334544522
tile_0354,a green and red background with a small flower,a satellite image of a green area with a small patch of land,an aerial view of the site of the proposed airport,0.0,0.15384615384615385,0.0,0.17391304347826086,0.0,0.1844319166226131
tile_0355,a blur of pink flowers in the sky,a green and purple wall with a small patch of paint,a satellite image of a green field,0.25,0.36363636363636365,0.26666666666666666,0.4444444444444444,0.09349477497536716,0.17856621555757482
tile_0356,a green and white background with a white line,a river in the middle of a green field,an aerial view of a river and a forest,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.06804963087832473,0.16839750037215276
tile_0357,a green and white background with a white line,a river running through a lush green forest,an aerial view of a river and a forest,0.3333333333333333,0.4412484512922977,0.3333333333333333,0.47058823529411764,0.06804963087832473,0.18443191662261307
tile_0358,a blur of pink and green leaves,a green and purple texture of a wall,a satellite image of a green area with a small patch of land,0.18187407671869282,0.26763071425949514,0.3,0.380952380952381,0.21972536979203866,0.21972536979203866
tile_0359,a blur of a tree,a river running through a lush green forest,an aerial view of the site of the proposed site,0.07357588823428847,0.0,0.13333333333333333,0.0,0.1707761131901165,0.0
tile_0360,a green and white photo of a building,an aerial view of the site of the proposed home,an aerial view of the site of the former home of the late president of the philippines,0.040581558419793724,0.4469267734122686,0.07999999999999999,0.6666666666666667,0.14999568498143567,0.8098441816718467
tile_0361,a blur of a tree in the night,a large green forest,an aerial view of a small village in the middle of the forest,0.26763071425949514,0.052699612280932166,0.380952380952381,0.23529411764705882,0.35027902738402644,0.08120726507434861
tile_0362,a green leaf with a white stripe,a satellite image of a forest,an aerial view of a small lake surrounded by trees,0.09306272250443651,0.17113903967753066,0.11764705882352941,0.25,0.0,0.09269789668627058
tile_0363,a white flower in the middle of a field,a large area with a lot of land,an aerial view of the site of the proposed site,0.19885318151430437,0.09735009788392564,0.2105263157894737,0.11111111111111112,0.23790309463326234,0.11521554337793123
tile_0364,a black substance in a white bowl,a large green field,aerial view of a golf course in the countryside,0.21470779802151024,0.07162619921504752,0.25,0.15384615384615383,0.08704446792504217,0.0
tile_0365,a man in a suit and tie is standing in front of a window,a large body of water,aerial view of rice fields in the philippines,0.14285714285714285,0.10976232721880529,0.18181818181818182,0.15384615384615385,0.1767281432778867,0.09867961797986957
tile_0366,a blur of a tree,"aerial view of the village of stow, near the village of stow",an aerial view of the site of the proposed new airport,0.060238842382440407,0.5,0.12500000000000003,0.5217391304347826,0.1772106108390943,0.4701304447495957
tile_0367,a green and white flower with a white center,an aerial view of a green field with a river,an aerial view of a river and a green field,0.39770636302860873,0.9,0.4210526315789474,0.9,0.13507348367087132,0.7799154245579976
tile_0368,a black and white photo of a building,a field with a green field and a red field,an aerial view of a field with a road,0.3309363384692233,0.4,0.35294117647058826,0.4210526315789474,0.0845798608014702,0.29084359606734483
tile_0369,a green and black diamond,aerial view of the fields,an aerial view of the countryside,0.0,0.6549846024623855,0.0,0.7272727272727272,0.0,0.5803329846765686
tile_0370,a dog is standing in the grass,an aerial view of the site of the former military base,an aerial view of the farm and farm land,0.10735389901075512,0.45454545454545453,0.125,0.5,0.06655924660794857,0.39221684112404576
tile_0371,a close up of a building with a sky background,aerial view of the fields,an aerial view of the road and the surrounding countryside,0.10000000000000002,0.2943035529371539,0.10000000000000002,0.5333333333333333,0.058509704133672936,0.49790411596993445
tile_0372,a close up of a green diamond,aerial view of the fields,an aerial view of a field with a small house,0.2791881675133095,0.2207276647028654,0.3529411764705882,0.4,0.08704446792504217,0.317107466580271
tile_0373,a black cat is sitting on a table,aerial view of the river and farmland,aerial view of the forts,0.0,0.5714285714285714,0.0,0.6666666666666666,0.0,0.5193879933129156
tile_0374,a blur of a green leaf,a river running through a lush green valley,an aerial view of the flooded river in the middle of the country,0.051900537319099625,0.0669076785648738,0.10526315789473684,0.09523809523809525,0.12396718391029307,0.04764190055244529
tile_0375,a blur of a green leaf,a large body of water,an aerial view of a farm in the countryside,0.2021768865708778,0.17973158564688863,0.26666666666666666,0.2857142857142857,0.09867961797986956,0.09867961797986957
tile_0376,a green leaf,a large body of water,an aerial view of the site of the proposed development,0.0,0.07357588823428847,0.0,0.13333333333333333,0.0,0.15592892548708365
tile_0377,a green and red background with a blur,a green wall with a small patch of paint,an aerial view of the amazon rainforest,0.0,0.11111111111111109,0.0,0.125,0.0,0.07780894359285004
tile_0378,a green and white background with a white line,a green leaf,an aerial view of the river and surrounding land,0.11111111111111109,0.0,0.1111111111111111,0.0,0.05951439576030657,0.0
tile_0379,a green heart shaped object on a white surface,a heart shaped area with a river running through it,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0380,a green and pink background with a small black dot,a green wall with a small patch of grass,a green and yellow background with a small patch of grass,0.6333861926251716,0.7117665803704959,0.6666666666666666,0.7999999999999999,0.42113589132819584,0.615218690896332
tile_0381,a colorful background with many different colors,a green wall with a small patch of grass,a green marble floor with a brown and yellow stain,0.18612544500887301,0.39770636302860873,0.23529411764705882,0.4210526315789474,0.07874460345594508,0.15592892548708362
tile_0382,a bird is sitting on a tree branch,a green wall with a small patch of paint,a satellite image of the site of the proposed site,0.09735009788392564,0.19885318151430437,0.11111111111111112,0.2105263157894737,0.0,0.10998569993173557
tile_0383,a green tree with white flowers in the background,an aerial view of the site of the proposed home,an aerial view of a farm and a road,0.11111111111111109,0.4,0.1111111111111111,0.4210526315789474,0.0,0.3477492453816745
tile_0384,a black and white cat is looking at the camera,a green granite wall with a white background,aerial view of a forest,0.10000000000000002,0.12500000000000003,0.13333333333333333,0.15384615384615385,0.0,0.0
tile_0385,a bird is sitting on a branch in the dark,a satellite image of a forest,a river running through a lush green forest,0.2,0.35826565528689464,0.22222222222222224,0.42857142857142855,0.0,0.11521554337793123
tile_0386,a large white cloud,a large green field,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0387,a close up of a purple and white checkered pattern,an aerial view of a green field with a small tree,an aerial view of a farm in the countryside,0.2,0.45454545454545453,0.2105263157894737,0.5,0.06744304769296747,0.31125746752705385
tile_0388,a green and white checkered pattern,aerial view of the fields,an aerial view of the site of the proposed site,0.0,0.2943035529371539,0.0,0.5333333333333333,0.0,0.5250790579579575
tile_0389,a dog is sitting on a couch in a living room,aerial view of the green fields,an aerial view of a farm in the countryside,0.18181818181818182,0.4043537731417556,0.19999999999999998,0.5333333333333333,0.06744304769296748,0.41120705506761873
tile_0390,a green and white chair,a large green field,an aerial view of a farm in the middle of a river,0.0493193927883213,0.033833820809153176,0.11764705882352941,0.125,0.0,0.0
tile_0391,a black and white photo of a person ' s face,aerial view of the fields,an aerial view of a road in the countryside,0.18181818181818182,0.35946317129377725,0.2105263157894737,0.5714285714285714,0.07244081925041986,0.474330706497194
tile_0392,a close up of a green leaf,an aerial view of a farm and fields,an aerial view of the site of the proposed site,0.09306272250443651,0.38940039153570244,0.11764705882352941,0.4444444444444445,0.12735952979479354,0.31882319724566466
tile_0393,a green and yellow snake is standing on a tree branch,an aerial view of a field with a road,an aerial view of a farm and a road,0.2727272727272727,0.7777777777777778,0.3,0.7777777777777778,0.06804963087832473,0.5586177528223195
tile_0394,a blur of a bird in the sky,aerial view of the fields,aerial view of the fields,0.25,1.0,0.3076923076923077,1.0,0.22576484600261612,1.0000000000000002
tile_0395,a blur of a building in the middle of the city,a view of a river and a field,an aerial view of the site of the proposed site,0.36363636363636365,0.19470019576785122,0.380952380952381,0.22222222222222224,0.3878234487381085,0.206113184263854
tile_0396,a green and white tile with a black stripe,a river running through a lush green field,a river running through a green field,0.3333333333333333,0.875,0.375,0.9333333333333333,0.09349477497536716,0.8466473536503037
tile_0397,a close up of a green and black object,aerial view of the fields and fields in the countryside,aerial view of farmland fields in the countryside of the netherlands,0.08897082254631197,0.7238699344287677,0.09999999999999999,0.761904761904762,0.10998569993173557,0.7531815134615414
tile_0398,a close up of a green and white diamond,aerial view of the fields,aerial view of a road in the countryside,0.2222222222222222,0.43904930887522114,0.23529411764705882,0.6153846153846154,0.07780894359285004,0.5193879933129156
tile_0399,a blur of a green leaf,aerial view of farmland fields in the countryside of the netherlands,aerial view of farmland fields,0.16666666666666669,0.45454545454545453,0.1818181818181818,0.625,0.1273595297947935,0.5743359334224297
tile_0400,a green and white rug,a river running through a lush green forest,an aerial view of the site of the proposed new airport,0.0,0.0,0.0,0.0,0.0,0.0
tile_0401,a green leaf with a white stripe,a river running through a lush green forest,an aerial view of a river and a field,0.21470779802151024,0.3309363384692233,0.25,0.35294117647058826,0.0,0.0845798608014702
tile_0402,a blur of a green leaf,a large body of water,an aerial view of a farm in the middle of the country,0.12262648039048077,0.0986387855766426,0.2222222222222222,0.23529411764705882,0.14982363486245812,0.14982363486245814
tile_0403,a colorful background with many small squares,a green wall with a blue sky in the background,aerial view of a field,0.14285714285714285,0.10000000000000002,0.16666666666666666,0.13333333333333333,0.0,0.0
tile_0404,a colorful background with many small squares,a green wall with a blue and white paint,a field of purple flowers,0.14285714285714285,0.11111111111111109,0.16666666666666666,0.14285714285714285,0.0,0.0
tile_0405,a black and white cat,a large field with a small patch of grass,an aerial view of the site of the proposed site,0.0,0.09942659075715217,0.0,0.10526315789473685,0.0,0.10599213135093251
tile_0406,a green leaf with a black background,a satellite image of the area where the plane crashed,an aerial view of a green valley with a small village,0.32269606971871956,0.18096748360719192,0.4444444444444444,0.1904761904761905,0.17856621555757482,0.05355095314996731
tile_0407,a green and white object in the dark sky,a large white building in the middle of a forest,an aerial view of the site of the former military base,0.08897082254631197,0.18096748360719192,0.09999999999999999,0.1904761904761905,0.10239766588500394,0.23004012765182769
tile_0408,a man in a camouflage uniform is holding a gun,a large field with a white house in the middle,an aerial view of the house and surrounding trees,0.0,0.2,0.0,0.2105263157894737,0.0,0.13507348367087135
tile_0409,a close up of a green and yellow flower,a green field with a white line on it,an aerial view of a road in the countryside,0.2222222222222222,0.11111111111111109,0.2222222222222222,0.1111111111111111,0.07244081925041986,0.0
tile_0410,a close up of a flower with a blur effect,a green field with a white line in the middle,aerial view of the track,0.10000000000000002,0.10000000000000002,0.13333333333333333,0.13333333333333333,0.09349477497536716,0.08704446792504218
tile_0411,a close up of a green and white tile,aerial view of the site of the old farm,an aerial view of a green field with a road,0.39770636302860873,0.2982797722714565,0.4210526315789474,0.3157894736842105,0.15592892548708362,0.2503377231230956
tile_0412,a green snake is sitting on a brick,aerial view of the road leading to the village of the village of the village of the village of the village,an aerial view of the road that runs through the countryside,0.0,0.2857142857142857,0.0,0.37499999999999994,0.0,0.43669167746155146
tile_0413,a blur of a person walking on a sidewalk,a view of a river and a road,an aerial view of the river and the city,0.11111111111111109,0.4412484512922977,0.1111111111111111,0.47058823529411764,0.06655924660794857,0.3875572553672504
tile_0414,a green and white tile with a black border,an aerial view of a field with a small house,an aerial view of a farm and field,0.2222222222222222,0.6,0.23529411764705882,0.6666666666666665,0.07780894359285004,0.5056055588739692
tile_0415,a green leaf with white spots,a satellite image of a golf course,a large green field,0.3333333333333333,0.14285714285714285,0.4,0.18181818181818182,0.15064018498706508,0.0
tile_0416,a green leaf with a white background,an aerial view of the site of the former site,"an aerial view of the site of the former military base in the town of khar, ukraine",0.0,0.4469267734122686,0.0,0.6666666666666667,0.0,0.7622522317446091
tile_0417,a green and white object is seen in this image,a large body of water,an aerial view of a large area with a river,0.10000000000000002,0.2207276647028654,0.10000000000000002,0.4,0.0,0.2202881505618297
tile_0418,a green and white background with a pattern,aerial view of the river,an aerial view of a river and a field,0.3309363384692233,0.35946317129377725,0.35294117647058826,0.5714285714285714,0.0845798608014702,0.5193879933129156
tile_0419,a green and white plaid pattern,aerial view of the fields,an aerial view of a green field,0.28216057496353797,0.40219202762138356,0.30769230769230765,0.5,0.10163066979112656,0.38087260847594373
tile_0420,a green and white square shaped object,aerial view of the fields,aerial view of a farm in the countryside,0.12383969996431167,0.43904930887522114,0.13333333333333333,0.6153846153846154,0.0,0.5193879933129156
tile_0421,a green glass vase sitting on top of a table,aerial view of the river,an aerial view of a farm and a river,0.3,0.35946317129377725,0.3157894736842105,0.5714285714285714,0.07244081925041987,0.5193879933129156
tile_0422,a close up of a green and white striped pattern,a river running through a green field,an aerial view of a river and farmland,0.3,0.24767939992862334,0.33333333333333326,0.26666666666666666,0.15592892548708362,0.09349477497536716
tile_0423,a close up of a green and white diamond,a large area of land with a river running through it,aerial view of the river and the surrounding fields,0.2222222222222222,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.13049436152984825,0.1130407841661348
tile_0424,a green and white cross on a black background,a large lake surrounded by green grass,an aerial view of the farm land,0.0,0.0,0.0,0.0,0.0,0.0
tile_0425,a pink nebula with a black hole in the center,a large green area,an aerial view of a field with a green field in the fore,0.37040911034085894,0.052699612280932166,0.4347826086956522,0.23529411764705882,0.1752658173383824,0.09042421401858962
tile_0426,a colorful background with many small squares,a green wall with a blue and yellow paint,a green field with a few yellow flowers,0.24767939992862334,0.5555555555555556,0.26666666666666666,0.5882352941176471,0.09193998174078082,0.3041257418754935
tile_0427,a colorful background with many small squares,a green wall with a white border,a green field with a small patch of grass,0.32206169703226534,0.4294155960430205,0.375,0.5,0.18443191662261307,0.20613696606828608
tile_0428,a black dog is standing in the grass,a large patch of land,an aerial view of the site of the proposed site,0.09735009788392564,0.07357588823428847,0.11111111111111112,0.13333333333333333,0.10599213135093251,0.14438355527738675
tile_0429,a green leaf with a white stripe,a satellite image of a large field with a house,an aerial view of a green field with a road,0.37225089001774603,0.5,0.47058823529411764,0.5,0.19087406613020352,0.2532094495161745
tile_0430,a green diamond,a satellite image of the site of the proposed site,an aerial view of the site of the proposed site,0.0,0.7,0.0,0.7,0.0,0.7258060976371984
tile_0431,a green and white tile with a white border,a satellite image of a farm and a road,an aerial view of a large field with a road,0.2982797722714565,0.39770636302860873,0.3157894736842105,0.4210526315789474,0.0633548122219654,0.17077611319011654
tile_0432,a green string is hanging from a wire,"aerial view of the village of stow, near the village of stow",an aerial view of a farm and fields,0.12500000000000003,0.25,0.125,0.3,0.0,0.2500458552390389
tile_0433,a bird is sitting on a wooden post,aerial view of the site of the proposed new bridge,an aerial view of a green field with a road,0.19470019576785122,0.3,0.22222222222222224,0.3,0.0,0.2387281584178664
tile_0434,a close up of a diamond,an aerial view of the site of the proposed site,an aerial view of the farm and surrounding fields,0.10108844328543891,0.5,0.13333333333333333,0.5263157894736842,0.09269789668627058,0.4265307066293535
tile_0435,a cat is sitting on a table,an aerial view of the site of the proposed site,an aerial view of a farm in the middle of the country,0.06993452279385044,0.5731115271545874,0.10526315789473685,0.6363636363636365,0.0,0.5537528826695526
tile_0436,a blur of a tree in the forest,a road that is next to a river,an aerial view of a road and a river,0.3309363384692233,0.4412484512922977,0.35294117647058826,0.47058823529411764,0.0845798608014702,0.18443191662261307
tile_0437,a green and white background with a white circle,a road in the middle of a forest,a road in the middle of a forest,0.2222222222222222,1.0,0.23529411764705882,1.0,0.0,1.0000000000000002
tile_0438,a bird is sitting on a leaf,an aerial view of the road that leads to the site of the proposed proposed highway,an aerial view of the road that runs through the forest,0.0,0.5,0.0,0.5925925925925926,0.0,0.5602922593646084
tile_0439,a leaf with a white stripe on it,an aerial view of a road and a forest,an aerial view of a road and a forest,0.22062422564614886,1.0,0.23529411764705882,1.0,0.0,1.0000000000000004
tile_0440,a blur of a person walking on a path,an aerial view of a field with a lake,an aerial view of a large green field,0.2222222222222222,0.6666666666666666,0.23529411764705882,0.7058823529411765,0.0845798608014702,0.5586177528223196
tile_0441,a man in a suit and tie is seen in this image,an aerial view of a field with a small house,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0442,a dog is standing on a ledge,an aerial view of a green field,an aerial view of a farm in the countryside,0.10735389901075512,0.5367694950537757,0.125,0.6250000000000001,0.0,0.41120705506761873
tile_0443,a white and green diamond,aerial view of the river,an aerial view of the river and surrounding farmland,0.08986579282344431,0.44932896411722156,0.14285714285714285,0.7142857142857143,0.09269789668627057,0.6225407468137513
tile_0444,a green and white striped pattern,aerial view of a river and a green field,aerial view of the river,0.0,0.4444444444444444,0.0,0.5714285714285714,0.0,0.5193879933129156
tile_0445,a close up of a purple and green glass,aerial view of the site of the proposed new site,an aerial view of the site of the proposed new airport,0.08897082254631197,0.8143536762323635,0.09999999999999999,0.8571428571428572,0.1099856999317356,0.8501091337516256
tile_0446,a close up of a green and white diamond,aerial view of the fields,aerial view of the fields,0.11111111111111109,1.0,0.14285714285714285,1.0,0.09349477497536716,1.0000000000000002
tile_0447,a green and white diamond,aerial view of the fields,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0448,a white dog is laying on the ground,a satellite image of a green field,an aerial view of the site of the proposed site,0.09735009788392564,0.09306272250443651,0.11111111111111112,0.11764705882352941,0.10599213135093251,0.12735952979479354
tile_0449,a green and red background with a blur,a green wall with a small patch of grass,a large area with a lot of green grass,0.4412484512922977,0.6666666666666666,0.47058823529411764,0.6666666666666666,0.18443191662261307,0.40298220897396103
tile_0450,a green and purple colored background,a satellite image of a green area with a small patch of land,an aerial view of a green field with a small house in the background,0.13179856905786336,0.42736665168106897,0.3,0.4444444444444445,0.15231415519375907,0.2735048338241809
tile_0451,a black cat is sitting on a tree branch,an aerial view of a large green field,an aerial view of a farm and a road,0.2222222222222222,0.5515605641153721,0.2222222222222222,0.5882352941176471,0.0,0.40298220897396103
tile_0452,a satellite image of the area where the person was found,a satellite image of a small town,a small town in the middle of a green field,0.2727272727272727,0.46531361252218256,0.28571428571428564,0.588235294117647,0.18576795947976338,0.317107466580271
tile_0453,a bird is flying over the trees,a satellite image of a small town in the middle of a forest,aerial view of a village in the philippines,0.24767939992862334,0.30769230769230765,0.26666666666666666,0.380952380952381,0.0845798608014702,0.28673249921806804
tile_0454,a green tree with white flowers in the background,a satellite image of a golf course,an aerial view of the site of the former estate,0.09942659075715217,0.09306272250443651,0.10526315789473685,0.11764705882352941,0.10657035539480768,0.13754360455586231
tile_0455,a small patch of land with a small patch of land in the middle,a large field with a small house in the middle,an aerial view of a field with a building in the background,0.42857142857142855,0.49123845184678916,0.4615384615384615,0.5454545454545454,0.2196805334425589,0.2912194185636897
tile_0456,a blur of a tree,an aerial view of the area where the site of the proposed proposed site is located,an aerial view of a farm in the amazon rainforest,0.14715177646857694,0.3125,0.26666666666666666,0.38461538461538464,0.10964258683453854,0.35347256582128245
tile_0457,a blur of a tree,a satellite image of the area where the site of the proposed proposed site is located,an aerial view of the amazon rainforest,0.13406400920712788,0.12500000000000003,0.16666666666666666,0.17391304347826086,0.12536693798731732,0.22754521725498755
tile_0458,a green and pink background with a small white dot,a green granite wall with a white background,aerial view of the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0459,a close up of a green and white diamond,a road in the middle of a green field,aerial view of the river and the road,0.2222222222222222,0.3333333333333333,0.23529411764705882,0.35294117647058826,0.1375436045558623,0.3249317266808787
tile_0460,a green leaf with a white background,a large green field,an aerial view of a road in the middle of a forest,0.13986904558770089,0.033833820809153176,0.2105263157894737,0.125,0.0,0.0
tile_0461,a green leaf with a white stripe,an aerial view of the site of the proposed development,an aerial view of the road that leads to the site of the proposed proposed highway,0.0,0.49393047248462374,0.0,0.6923076923076923,0.0,0.7440747836249421
tile_0462,a green plant with white stems,a road in the middle of a forest,an aerial view of a road in the middle of a forest,0.0613132401952404,0.6065306597126334,0.1111111111111111,0.8,0.0,0.739691702368664
tile_0463,a blur of a car driving down a road,an aerial view of the site of the proposed forest,aerial view of the amazon rainforest,0.11111111111111109,0.4,0.13333333333333333,0.5,0.09193998174078082,0.5029292651136352
tile_0464,a close up of a green and white clock,a river running through a lush green forest,an aerial view of the river and the bridge,0.2222222222222222,0.11031211282307446,0.2222222222222222,0.11764705882352941,0.13049436152984825,0.06655924660794857
tile_0465,a blur of a tree,a river running through a lush green forest,a large river in the middle of a forest,0.26959737847033294,0.4412484512922977,0.42857142857142855,0.47058823529411764,0.12536693798731732,0.18443191662261307
